Epoch,Batch,real_loss,fake_loss,d_loss,g_adv,g_pixel,g_loss
2320.000000,1.000000,0.000018,0.000029,0.000024,0.996100,0.140584,0.141440
2321.000000,1.000000,0.000021,0.000022,0.000021,0.998011,0.146918,0.147769
2322.000000,1.000000,0.000282,0.000207,0.000245,0.975686,0.146343,0.147173
2323.000000,1.000000,0.000065,0.000059,0.000062,0.988436,0.148349,0.149190
2324.000000,1.000000,0.000745,0.000538,0.000642,0.957352,0.144738,0.145551
2325.000000,1.000000,0.000027,0.000028,0.000028,0.992396,0.142499,0.143349
2326.000000,1.000000,0.000578,0.000459,0.000518,0.960533,0.144412,0.145229
2327.000000,1.000000,0.000114,0.000105,0.000110,1.002061,0.147977,0.148831
2328.000000,1.000000,0.002210,0.001617,0.001914,1.075780,0.142674,0.143607
2329.000000,1.000000,0.000023,0.000019,0.000021,1.001788,0.145901,0.146757
2330.000000,1.000000,0.000033,0.000032,0.000033,0.996990,0.144182,0.145035
2331.000000,1.000000,0.000051,0.000046,0.000048,0.994446,0.141789,0.142641
2332.000000,1.000000,0.000021,0.000028,0.000025,1.005274,0.143736,0.144598
2333.000000,1.000000,0.000369,0.000269,0.000319,0.969321,0.139377,0.140207
2334.000000,1.000000,0.000071,0.000052,0.000061,0.995496,0.146766,0.147615
2335.000000,1.000000,0.000065,0.000054,0.000060,1.009515,0.141101,0.141970
2336.000000,1.000000,0.000030,0.000025,0.000027,1.001987,0.146520,0.147375
2337.000000,1.000000,0.000056,0.000068,0.000062,1.000229,0.144548,0.145403
2338.000000,1.000000,0.001262,0.000941,0.001102,0.943585,0.150219,0.151012
2339.000000,1.000000,0.000010,0.000009,0.000010,1.000151,0.147330,0.148183
2340.000000,1.000000,0.000735,0.000641,0.000688,1.047566,0.143389,0.144293
2341.000000,1.000000,0.000020,0.000025,0.000023,0.998673,0.139873,0.140732
2342.000000,1.000000,0.000041,0.000053,0.000047,0.998139,0.142461,0.143317
2343.000000,1.000000,0.000475,0.000455,0.000465,0.964462,0.148709,0.149524
2344.000000,1.000000,0.000022,0.000024,0.000023,0.999129,0.141367,0.142225
2345.000000,1.000000,0.000037,0.000038,0.000037,0.993404,0.146220,0.147067
2346.000000,1.000000,0.000092,0.000076,0.000084,0.990193,0.147819,0.148661
2347.000000,1.000000,0.000021,0.000031,0.000026,1.003966,0.143266,0.144126
2348.000000,1.000000,0.001628,0.001304,0.001466,1.068377,0.142976,0.143901
2349.000000,1.000000,0.000093,0.000092,0.000092,0.987056,0.140711,0.141557
2350.000000,1.000000,0.000596,0.000496,0.000546,0.959253,0.142298,0.143115
2351.000000,1.000000,0.000032,0.000042,0.000037,1.000309,0.143399,0.144256
2352.000000,1.000000,0.000295,0.000208,0.000252,1.026446,0.140200,0.141086
2353.000000,1.000000,0.000050,0.000065,0.000057,0.999274,0.138018,0.138879
2354.000000,1.000000,0.000575,0.000514,0.000544,0.966168,0.144528,0.145350
2355.000000,1.000000,0.000061,0.000058,0.000059,0.988680,0.145406,0.146249
2356.000000,1.000000,0.000190,0.000146,0.000168,0.979125,0.139081,0.139921
2357.000000,1.000000,0.000213,0.000158,0.000185,0.977277,0.151137,0.151963
2358.000000,1.000000,0.000540,0.000395,0.000467,0.965877,0.147074,0.147893
2359.000000,1.000000,0.000038,0.000035,0.000037,0.994510,0.145774,0.146623
2360.000000,1.000000,0.000045,0.000026,0.000035,0.993701,0.145761,0.146609
2361.000000,1.000000,0.001177,0.000889,0.001033,0.946373,0.147705,0.148504
2362.000000,1.000000,0.000034,0.000021,0.000027,0.997675,0.143377,0.144231
2363.000000,1.000000,0.001253,0.000974,0.001114,1.057738,0.146486,0.147398
2364.000000,1.000000,0.000302,0.000019,0.000160,0.997433,0.146264,0.147115
2365.000000,1.000000,0.000155,0.000176,0.000165,1.010752,0.144709,0.145575
2366.000000,1.000000,0.000648,0.000477,0.000563,1.039102,0.140731,0.141629
2367.000000,1.000000,0.000023,0.000046,0.000034,1.003170,0.141110,0.141972
2368.000000,1.000000,0.000015,0.000023,0.000019,1.004311,0.138025,0.138891
2369.000000,1.000000,0.000903,0.000526,0.000715,1.041478,0.147177,0.148071
2370.000000,1.000000,0.000160,0.000149,0.000154,1.016312,0.137573,0.138452
2371.000000,1.000000,0.000271,0.000240,0.000255,1.022787,0.146480,0.147357
2372.000000,1.000000,0.000167,0.000140,0.000154,1.020651,0.141611,0.142490
2373.000000,1.000000,0.000093,0.000051,0.000072,1.007642,0.145314,0.146176
2374.000000,1.000000,0.000205,0.000174,0.000190,0.979264,0.142561,0.143398
2375.000000,1.000000,0.000057,0.000049,0.000053,0.992754,0.140648,0.141501
2376.000000,1.000000,0.000338,0.000233,0.000286,0.973308,0.143202,0.144032
2377.000000,1.000000,0.000104,0.000093,0.000099,1.004050,0.148481,0.149336
2378.000000,1.000000,0.002093,0.001498,0.001796,1.073261,0.146324,0.147251
2379.000000,1.000000,0.000071,0.000071,0.000071,0.993774,0.147913,0.148758
2380.000000,1.000000,0.000428,0.000424,0.000426,0.967784,0.142345,0.143171
2381.000000,1.000000,0.000050,0.000020,0.000035,0.996370,0.142299,0.143153
2382.000000,1.000000,0.000156,0.000168,0.000162,1.008754,0.139390,0.140259
2383.000000,1.000000,0.000736,0.000557,0.000647,0.957258,0.147226,0.148037
2384.000000,1.000000,0.000008,0.000012,0.000010,0.999335,0.149636,0.150486
2385.000000,1.000000,0.000121,0.000162,0.000141,0.995989,0.143549,0.144401
2386.000000,1.000000,0.001791,0.001399,0.001595,0.931064,0.145150,0.145935
2387.000000,1.000000,0.000023,0.000043,0.000033,1.003467,0.144353,0.145212
2388.000000,1.000000,0.000041,0.000048,0.000044,1.000571,0.149665,0.150516
2389.000000,1.000000,0.003263,0.002484,0.002874,1.088372,0.140596,0.141544
2390.000000,1.000000,0.000010,0.000017,0.000014,0.998447,0.145081,0.145934
2391.000000,1.000000,0.000101,0.000099,0.000100,0.988537,0.141228,0.142076
2392.000000,1.000000,0.000049,0.000046,0.000047,0.991100,0.138692,0.139544
2393.000000,1.000000,0.000081,0.000082,0.000081,0.997378,0.141580,0.142436
2394.000000,1.000000,0.000030,0.000065,0.000047,0.998962,0.148291,0.149142
2395.000000,1.000000,0.000060,0.001534,0.000797,0.999312,0.138075,0.138937
2396.000000,1.000000,0.000076,0.000067,0.000072,0.994846,0.141745,0.142599
2397.000000,1.000000,0.001136,0.000792,0.000964,0.950187,0.145105,0.145910
2398.000000,1.000000,0.000040,0.000035,0.000037,0.998155,0.150896,0.151743
2399.000000,1.000000,0.001048,0.000810,0.000929,0.947933,0.148553,0.149352
2400.000000,1.000000,0.000045,0.000047,0.000046,0.994024,0.146598,0.147446
2401.000000,1.000000,0.000015,0.000016,0.000015,1.001045,0.145303,0.146159
2402.000000,1.000000,0.000299,0.000262,0.000280,1.029134,0.146303,0.147186
2403.000000,1.000000,0.000014,0.000017,0.000015,1.000901,0.144960,0.145816
2404.000000,1.000000,0.001211,0.000887,0.001049,1.055752,0.141088,0.142002
2405.000000,1.000000,0.000057,0.000060,0.000058,0.999261,0.148040,0.148891
2406.000000,1.000000,0.000203,0.000133,0.000168,1.019990,0.141527,0.142406
2407.000000,1.000000,0.000035,0.000022,0.000029,1.001255,0.147889,0.148743
2408.000000,1.000000,0.000092,0.000097,0.000095,1.008565,0.143284,0.144149
2409.000000,1.000000,0.000083,0.000055,0.000069,1.008804,0.145103,0.145967
2410.000000,1.000000,0.000033,0.000038,0.000036,1.005569,0.139025,0.139891
2411.000000,1.000000,0.001555,0.001213,0.001384,1.064880,0.142278,0.143200
2412.000000,1.000000,0.000013,0.000015,0.000014,0.999291,0.144834,0.145688
2413.000000,1.000000,0.000216,0.000176,0.000196,0.976370,0.141771,0.142605
2414.000000,1.000000,0.000016,0.000018,0.000017,0.999418,0.142000,0.142857
2415.000000,1.000000,0.000125,0.000103,0.000114,0.996310,0.146556,0.147406
2416.000000,1.000000,0.000404,0.000362,0.000383,0.965787,0.143748,0.144570
2417.000000,1.000000,0.000044,0.000047,0.000046,1.001148,0.151976,0.152825
2418.000000,1.000000,0.000066,0.000083,0.000075,0.990641,0.142407,0.143255
2419.000000,1.000000,0.000013,0.000020,0.000016,0.996043,0.145202,0.146053
2420.000000,1.000000,0.000022,0.000046,0.000034,0.994096,0.142322,0.143174
2421.000000,1.000000,0.000738,0.000607,0.000672,0.967057,0.148059,0.148878
2422.000000,1.000000,0.000121,0.000114,0.000117,0.989034,0.143047,0.143893
2423.000000,1.000000,0.000781,0.000573,0.000677,0.956288,0.149712,0.150519
2424.000000,1.000000,0.000019,0.000021,0.000020,1.000894,0.145295,0.146151
2425.000000,1.000000,0.002171,0.001490,0.001830,1.069750,0.141761,0.142689
2426.000000,1.000000,0.000032,0.000032,0.000032,1.007262,0.147593,0.148452
2427.000000,1.000000,0.000022,0.000029,0.000026,0.999798,0.141488,0.142346
2428.000000,1.000000,0.000014,0.000016,0.000015,1.000888,0.137695,0.138558
2429.000000,1.000000,0.000010,0.000028,0.000019,0.998238,0.148220,0.149070
2430.000000,1.000000,0.000009,0.000013,0.000011,0.997966,0.140054,0.140912
2431.000000,1.000000,0.000703,0.000516,0.000610,1.041785,0.140922,0.141823
2432.000000,1.000000,0.000086,0.000073,0.000080,0.985677,0.142464,0.143307
2433.000000,1.000000,0.000247,0.000193,0.000220,0.974628,0.143663,0.144494
2434.000000,1.000000,0.000169,0.000140,0.000155,0.978751,0.140110,0.140949
2435.000000,1.000000,0.000117,0.000093,0.000105,0.983155,0.139315,0.140159
2436.000000,1.000000,0.000435,0.000296,0.000365,0.968887,0.143687,0.144512
2437.000000,1.000000,0.000133,0.000101,0.000117,0.982265,0.143281,0.144120
2438.000000,1.000000,0.000037,0.000030,0.000033,0.992483,0.143350,0.144199
2439.000000,1.000000,0.000116,0.000059,0.000087,0.986846,0.148769,0.149608
2440.000000,1.000000,0.000011,0.000017,0.000014,0.996379,0.146254,0.147104
2441.000000,1.000000,0.001516,0.001066,0.001291,0.942783,0.139593,0.140396
2442.000000,1.000000,0.000011,0.000011,0.000011,0.998600,0.144621,0.145475
2443.000000,1.000000,0.000139,0.000111,0.000125,1.002638,0.144071,0.144930
2444.000000,1.000000,0.000081,0.000090,0.000085,1.008142,0.150135,0.150993
2445.000000,1.000000,0.000008,0.000010,0.000009,0.998604,0.140165,0.141023
2446.000000,1.000000,0.000239,0.000192,0.000215,0.985075,0.138825,0.139672
2447.000000,1.000000,0.000019,0.000017,0.000018,1.001935,0.145289,0.146146
2448.000000,1.000000,0.000054,0.000055,0.000055,1.000014,0.150642,0.151491
2449.000000,1.000000,0.004165,0.003503,0.003834,0.899147,0.143133,0.143889
2450.000000,1.000000,0.000008,0.000010,0.000009,1.000126,0.143241,0.144097
2451.000000,1.000000,0.000063,0.000033,0.000048,0.996540,0.145067,0.145919
2452.000000,1.000000,0.001100,0.000836,0.000968,0.948631,0.146622,0.147424
2453.000000,1.000000,0.000032,0.000022,0.000027,0.993105,0.143752,0.144601
2454.000000,1.000000,0.001095,0.001179,0.001137,0.949163,0.143786,0.144592
2455.000000,1.000000,0.000086,0.000099,0.000093,0.988073,0.145418,0.146261
2456.000000,1.000000,0.000144,0.000122,0.000133,0.980230,0.145470,0.146305
2457.000000,1.000000,0.000099,0.000080,0.000090,0.986987,0.144880,0.145722
2458.000000,1.000000,0.000474,0.000390,0.000432,0.965068,0.151586,0.152399
2459.000000,1.000000,0.000045,0.000054,0.000049,0.997141,0.146394,0.147244
2460.000000,1.000000,0.000816,0.000614,0.000715,1.043359,0.153540,0.154430
2461.000000,1.000000,0.000032,0.000043,0.000038,1.007839,0.144858,0.145721
2462.000000,1.000000,0.000880,0.000657,0.000768,1.046277,0.140873,0.141778
2463.000000,1.000000,0.000035,0.000044,0.000040,1.007239,0.153514,0.154367
2464.000000,1.000000,0.000954,0.000747,0.000851,1.051090,0.146590,0.147495
2465.000000,1.000000,0.000036,0.000056,0.000046,1.001366,0.142371,0.143230
2466.000000,1.000000,0.000070,0.000069,0.000070,1.000549,0.148825,0.149677
2467.000000,1.000000,0.000115,0.000080,0.000097,0.986078,0.141636,0.142481
2468.000000,1.000000,0.000014,0.000023,0.000018,1.002426,0.147093,0.147949
2469.000000,1.000000,0.000055,0.000052,0.000054,1.000604,0.147147,0.148001
2470.000000,1.000000,0.002114,0.001656,0.001885,1.077249,0.146930,0.147860
2471.000000,1.000000,0.000013,0.000012,0.000013,0.999414,0.148031,0.148883
2472.000000,1.000000,0.000414,0.000401,0.000408,0.963423,0.138995,0.139819
2473.000000,1.000000,0.000018,0.000033,0.000025,1.000651,0.145928,0.146783
2474.000000,1.000000,0.000046,0.000036,0.000041,0.991297,0.143337,0.144185
2475.000000,1.000000,0.001010,0.000840,0.000925,0.951528,0.149345,0.150147
2476.000000,1.000000,0.000022,0.000016,0.000019,0.995351,0.141089,0.141944
2477.000000,1.000000,0.000113,0.000099,0.000106,0.993908,0.141654,0.142506
2478.000000,1.000000,0.000018,0.000018,0.000018,0.996231,0.144617,0.145469
2479.000000,1.000000,0.000031,0.000023,0.000027,0.993897,0.142948,0.143799
2480.000000,1.000000,0.000317,0.000280,0.000299,0.969616,0.144219,0.145045
2481.000000,1.000000,0.000065,0.000072,0.000068,1.007651,0.142252,0.143118
2482.000000,1.000000,0.001619,0.001271,0.001445,0.940862,0.140727,0.141528
2483.000000,1.000000,0.000069,0.000093,0.000081,0.999635,0.143261,0.144118
2484.000000,1.000000,0.001026,0.000757,0.000892,1.052685,0.143626,0.144535
2485.000000,1.000000,0.000084,0.000090,0.000087,0.997406,0.138222,0.139081
2486.000000,1.000000,0.000638,0.000528,0.000583,0.959073,0.136359,0.137182
2487.000000,1.000000,0.000013,0.000018,0.000016,1.003752,0.138787,0.139652
2488.000000,1.000000,0.000319,0.000226,0.000272,1.026443,0.143249,0.144133
2489.000000,1.000000,0.000012,0.000013,0.000012,1.000588,0.142565,0.143423
2490.000000,1.000000,0.000036,0.000049,0.000043,0.998487,0.146311,0.147163
2491.000000,1.000000,0.003084,0.002326,0.002705,1.090418,0.143574,0.144521
2492.000000,1.000000,0.000013,0.000017,0.000015,0.995983,0.143788,0.144641
2493.000000,1.000000,0.000729,0.000993,0.000861,0.955644,0.139271,0.140088
2494.000000,1.000000,0.000009,0.000011,0.000010,0.998269,0.144140,0.144994
2495.000000,1.000000,0.000364,0.000387,0.000375,0.975788,0.139220,0.140057
2496.000000,1.000000,0.000044,0.000177,0.000110,0.998803,0.148396,0.149247
2497.000000,1.000000,0.000026,0.000012,0.000019,0.999500,0.144448,0.145303
2498.000000,1.000000,0.000023,0.000020,0.000021,1.003301,0.143640,0.144499
2499.000000,1.000000,0.000109,0.000108,0.000108,1.017214,0.144026,0.144900
2500.000000,1.000000,0.000287,0.000230,0.000259,1.024237,0.146013,0.146891
2501.000000,1.000000,0.000122,0.000101,0.000112,1.015578,0.146344,0.147214
2502.000000,1.000000,0.000528,0.000340,0.000434,1.032548,0.142537,0.143427
2503.000000,1.000000,0.000143,0.000114,0.000128,1.018689,0.143423,0.144298
2504.000000,1.000000,0.000424,0.000305,0.000364,1.031894,0.148878,0.149761
2505.000000,1.000000,0.000095,0.000072,0.000083,1.011609,0.147707,0.148571
2506.000000,1.000000,0.000172,0.000119,0.000145,1.019019,0.144620,0.145495
2507.000000,1.000000,0.000221,0.000143,0.000182,1.020243,0.145150,0.146025
2508.000000,1.000000,0.000207,0.000169,0.000188,1.022347,0.143536,0.144415
2509.000000,1.000000,0.000459,0.000423,0.000441,0.962971,0.146884,0.147700
2510.000000,1.000000,0.000052,0.000042,0.000047,0.992076,0.153527,0.154366
2511.000000,1.000000,0.000381,0.000276,0.000328,0.970035,0.141933,0.142762
2512.000000,1.000000,0.000020,0.000032,0.000026,1.003991,0.146686,0.147543
2513.000000,1.000000,0.000113,0.000096,0.000104,1.015903,0.147553,0.148422
2514.000000,1.000000,0.000073,0.000107,0.000090,1.010225,0.143276,0.144143
2515.000000,1.000000,0.000083,0.000088,0.000086,0.996772,0.133972,0.134835
2516.000000,1.000000,0.000226,0.000252,0.000239,1.023859,0.147765,0.148641
2517.000000,1.000000,0.000011,0.000015,0.000013,0.996029,0.145611,0.146461
2518.000000,1.000000,0.000065,0.000056,0.000061,0.992065,0.138780,0.139633
2519.000000,1.000000,0.000009,0.000012,0.000011,0.999114,0.144645,0.145500
2520.000000,1.000000,0.000152,0.000113,0.000133,1.017108,0.145183,0.146055
2521.000000,1.000000,0.000096,0.000068,0.000082,1.012663,0.146394,0.147261
2522.000000,1.000000,0.000025,0.000025,0.000025,0.995713,0.151980,0.152824
2523.000000,1.000000,0.001596,0.001208,0.001402,0.937495,0.147573,0.148363
2524.000000,1.000000,0.000019,0.000021,0.000020,0.993903,0.144293,0.145142
2525.000000,1.000000,0.000562,0.000427,0.000494,0.964167,0.145338,0.146157
2526.000000,1.000000,0.000024,0.000032,0.000028,1.001520,0.144265,0.145122
2527.000000,1.000000,0.000055,0.000058,0.000057,0.997949,0.138364,0.139223
2528.000000,1.000000,0.001791,0.001339,0.001565,0.934076,0.144283,0.145073
2529.000000,1.000000,0.000021,0.000031,0.000026,0.997552,0.153477,0.154321
2530.000000,1.000000,0.000150,0.000104,0.000127,1.018545,0.147556,0.148427
2531.000000,1.000000,0.000018,0.000023,0.000020,1.001959,0.146825,0.147681
2532.000000,1.000000,0.000014,0.000018,0.000016,0.999513,0.148345,0.149196
2533.000000,1.000000,0.001755,0.001303,0.001529,1.064984,0.141281,0.142204
2534.000000,1.000000,0.000191,0.000172,0.000181,0.978851,0.139693,0.140532
2535.000000,1.000000,0.000177,0.000150,0.000163,1.021253,0.145378,0.146254
2536.000000,1.000000,0.000141,0.000392,0.000266,1.012473,0.153013,0.153872
2537.000000,1.000000,0.000552,0.000476,0.000514,1.039078,0.142288,0.143185
2538.000000,1.000000,0.000008,0.000030,0.000019,1.000776,0.140534,0.141394
2539.000000,1.000000,0.000234,0.000222,0.000228,0.974941,0.147577,0.148404
2540.000000,1.000000,0.000027,0.000038,0.000032,0.999900,0.146416,0.147269
2541.000000,1.000000,0.000843,0.000106,0.000475,1.016977,0.142480,0.143354
2542.000000,1.000000,0.000481,0.000014,0.000248,1.000006,0.143696,0.144552
2543.000000,1.000000,0.000035,0.000029,0.000032,1.007499,0.141671,0.142537
2544.000000,1.000000,0.000750,0.000533,0.000642,1.041749,0.144996,0.145893
2545.000000,1.000000,0.000107,0.000078,0.000093,1.004568,0.147232,0.148089
2546.000000,1.000000,0.001716,0.001151,0.001433,0.939250,0.148892,0.149682
2547.000000,1.000000,0.000026,0.000037,0.000032,0.995789,0.143560,0.144412
2548.000000,1.000000,0.000015,0.000017,0.000016,0.997308,0.141661,0.142517
2549.000000,1.000000,0.000052,0.000063,0.000057,0.998685,0.144856,0.145710
2550.000000,1.000000,0.000014,0.000015,0.000015,1.003029,0.144028,0.144887
2551.000000,1.000000,0.001434,0.001061,0.001247,1.060956,0.148425,0.149338
2552.000000,1.000000,0.000145,0.000148,0.000146,0.999273,0.143977,0.144832
2553.000000,1.000000,0.000772,0.000573,0.000672,0.957190,0.142691,0.143505
2554.000000,1.000000,0.000019,0.000027,0.000023,0.994263,0.153571,0.154412
2555.000000,1.000000,0.000241,0.000182,0.000212,0.979870,0.145577,0.146411
2556.000000,1.000000,0.000038,0.000023,0.000031,0.998787,0.142730,0.143586
2557.000000,1.000000,0.000041,0.000010,0.000026,0.999459,0.148835,0.149686
2558.000000,1.000000,0.006066,0.004076,0.005071,1.112713,0.139083,0.140057
2559.000000,1.000000,0.000012,0.000012,0.000012,0.998354,0.142968,0.143824
2560.000000,1.000000,0.000009,0.000030,0.000019,1.002684,0.145780,0.146637
2561.000000,1.000000,0.000106,0.000096,0.000101,1.017224,0.146687,0.147558
2562.000000,1.000000,0.000075,0.000059,0.000067,1.013543,0.151564,0.152426
2563.000000,1.000000,0.000734,0.000518,0.000626,1.042861,0.145723,0.146620
2564.000000,1.000000,0.000053,0.000041,0.000047,1.006876,0.141289,0.142155
2565.000000,1.000000,0.001282,0.000964,0.001123,1.058043,0.147464,0.148375
2566.000000,1.000000,0.000047,0.000041,0.000044,1.003746,0.140659,0.141522
2567.000000,1.000000,0.000330,0.000348,0.000339,1.019893,0.147028,0.147901
2568.000000,1.000000,0.000010,0.000009,0.000010,0.997995,0.142385,0.143241
2569.000000,1.000000,0.000032,0.000039,0.000036,0.998226,0.146475,0.147327
2570.000000,1.000000,0.001659,0.001271,0.001465,0.938860,0.140937,0.141735
2571.000000,1.000000,0.000009,0.000014,0.000011,1.001265,0.141244,0.142104
2572.000000,1.000000,0.000367,0.000267,0.000317,1.029991,0.144910,0.145795
2573.000000,1.000000,0.000729,0.000592,0.000660,0.999258,0.143465,0.144321
2574.000000,1.000000,0.000455,0.000337,0.000396,1.031823,0.140142,0.141034
2575.000000,1.000000,0.000108,0.000087,0.000097,1.015257,0.145447,0.146316
2576.000000,1.000000,0.000400,0.000301,0.000351,1.031862,0.145297,0.146183
2577.000000,1.000000,0.000085,0.000069,0.000077,1.013767,0.142339,0.143210
2578.000000,1.000000,0.000472,0.000384,0.000428,1.036481,0.145722,0.146613
2579.000000,1.000000,0.000025,0.000030,0.000027,1.001058,0.142927,0.143785
2580.000000,1.000000,0.000998,0.000842,0.000920,1.054466,0.141648,0.142560
2581.000000,1.000000,0.000016,0.000060,0.000038,0.995327,0.137517,0.138375
2582.000000,1.000000,0.000880,0.000678,0.000779,0.954322,0.143245,0.144056
2583.000000,1.000000,0.000275,0.000308,0.000291,1.018645,0.140664,0.141542
2584.000000,1.000000,0.000844,0.000658,0.000751,1.048896,0.143835,0.144740
2585.000000,1.000000,0.000026,0.000030,0.000028,1.005633,0.148305,0.149162
2586.000000,1.000000,0.001357,0.001206,0.001282,0.936523,0.145107,0.145899
2587.000000,1.000000,0.000045,0.000704,0.000374,1.003054,0.143976,0.144835
2588.000000,1.000000,0.000263,0.000109,0.000186,0.998891,0.139184,0.140044
2589.000000,1.000000,0.000032,0.000036,0.000034,1.005610,0.141415,0.142279
2590.000000,1.000000,0.000031,0.000031,0.000031,0.994531,0.146578,0.147426
2591.000000,1.000000,0.000289,0.000227,0.000258,0.974585,0.139836,0.140671
2592.000000,1.000000,0.000170,0.000146,0.000158,0.982411,0.143412,0.144251
2593.000000,1.000000,0.000304,0.000257,0.000280,0.973274,0.139428,0.140262
2594.000000,1.000000,0.000139,0.000159,0.000149,0.982678,0.144963,0.145800
2595.000000,1.000000,0.001426,0.001053,0.001239,0.942300,0.143825,0.144624
2596.000000,1.000000,0.000127,0.000192,0.000160,1.016291,0.142814,0.143687
2597.000000,1.000000,0.000581,0.000368,0.000474,1.034447,0.146348,0.147236
2598.000000,1.000000,0.000011,0.000014,0.000013,0.997024,0.148402,0.149251
2599.000000,1.000000,0.001073,0.000765,0.000919,0.949919,0.139848,0.140658
2600.000000,1.000000,0.000024,0.000019,0.000022,0.996103,0.136382,0.137241
2601.000000,1.000000,0.000233,0.000162,0.000198,1.015668,0.144215,0.145086
2602.000000,1.000000,0.000014,0.000015,0.000015,0.997875,0.140788,0.141645
2603.000000,1.000000,0.000022,0.000018,0.000020,1.001962,0.144888,0.145745
2604.000000,1.000000,0.000121,0.000118,0.000119,0.981600,0.141597,0.142437
2605.000000,1.000000,0.000011,0.000010,0.000010,0.999700,0.147672,0.148524
2606.000000,1.000000,0.000033,0.000042,0.000038,1.005346,0.139546,0.140411
2607.000000,1.000000,0.000709,0.000568,0.000638,1.043767,0.145687,0.146585
2608.000000,1.000000,0.000051,0.000052,0.000052,1.002235,0.144236,0.145094
2609.000000,1.000000,0.000191,0.000135,0.000163,1.020683,0.139599,0.140480
2610.000000,1.000000,0.000025,0.000037,0.000031,1.003513,0.147059,0.147916
2611.000000,1.000000,0.000118,0.000110,0.000114,1.015961,0.145173,0.146044
2612.000000,1.000000,0.000095,0.000094,0.000094,1.010835,0.142725,0.143593
2613.000000,1.000000,0.000353,0.000330,0.000341,1.028994,0.140304,0.141193
2614.000000,1.000000,0.000036,0.000040,0.000038,0.998321,0.145861,0.146714
2615.000000,1.000000,0.000122,0.000099,0.000111,0.982639,0.140863,0.141705
2616.000000,1.000000,0.000039,0.000060,0.000049,1.002757,0.137645,0.138510
2617.000000,1.000000,0.000097,0.000122,0.000110,1.004276,0.141070,0.141933
2618.000000,1.000000,0.000844,0.000736,0.000790,1.050472,0.142352,0.143260
2619.000000,1.000000,0.000009,0.000024,0.000017,0.999348,0.141596,0.142454
2620.000000,1.000000,0.000241,0.000183,0.000212,0.976745,0.140236,0.141073
2621.000000,1.000000,0.000017,0.000016,0.000016,1.002621,0.144832,0.145689
2622.000000,1.000000,0.000091,0.000080,0.000086,0.988054,0.148656,0.149496
2623.000000,1.000000,0.000040,0.000037,0.000039,1.003479,0.142504,0.143365
2624.000000,1.000000,0.000020,0.000027,0.000024,0.999616,0.143073,0.143929
2625.000000,1.000000,0.000204,0.000156,0.000180,1.022863,0.144789,0.145667
2626.000000,1.000000,0.000008,0.000119,0.000064,1.000021,0.139295,0.140156
2627.000000,1.000000,0.000103,0.000107,0.000105,0.998768,0.148698,0.149548
2628.000000,1.000000,0.000033,0.000034,0.000034,1.009035,0.147029,0.147891
2629.000000,1.000000,0.000043,0.000072,0.000058,1.011586,0.144204,0.145072
2630.000000,1.000000,0.000015,0.000015,0.000015,1.002117,0.146987,0.147842
2631.000000,1.000000,0.002049,0.001330,0.001690,1.067890,0.141496,0.142422
2632.000000,1.000000,0.000029,0.000024,0.000026,0.998110,0.144167,0.145021
2633.000000,1.000000,0.000050,0.000038,0.000044,1.000529,0.143358,0.144215
2634.000000,1.000000,0.000086,0.000090,0.000088,1.006731,0.143421,0.144285
2635.000000,1.000000,0.000009,0.000016,0.000013,1.002983,0.149024,0.149878
2636.000000,1.000000,0.000774,0.000575,0.000675,1.045734,0.140012,0.140918
2637.000000,1.000000,0.000049,0.000069,0.000059,1.006136,0.145025,0.145886
2638.000000,1.000000,0.003718,0.004057,0.003887,0.942478,0.137628,0.138433
2639.000000,1.000000,0.000024,0.000028,0.000026,0.999644,0.135532,0.136396
2640.000000,1.000000,0.000018,0.000015,0.000017,0.998994,0.148175,0.149026
2641.000000,1.000000,0.000009,0.000020,0.000015,1.000248,0.141826,0.142685
2642.000000,1.000000,0.000018,0.000045,0.000031,0.998821,0.146140,0.146993
2643.000000,1.000000,0.000008,0.000036,0.000022,0.999472,0.144740,0.145595
2644.000000,1.000000,0.000008,0.000014,0.000011,1.001204,0.139036,0.139898
2645.000000,1.000000,0.000011,0.000010,0.000010,0.999670,0.144598,0.145454
2646.000000,1.000000,0.000021,0.000018,0.000020,0.996991,0.143553,0.144407
2647.000000,1.000000,0.000010,0.000009,0.000009,0.998716,0.146146,0.146999
2648.000000,1.000000,0.000011,0.000013,0.000012,1.003948,0.141681,0.142543
2649.000000,1.000000,0.000667,0.000471,0.000569,1.041426,0.142825,0.143724
2650.000000,1.000000,0.000026,0.000038,0.000032,1.006047,0.139394,0.140260
2651.000000,1.000000,0.000658,0.000441,0.000550,1.039236,0.142657,0.143554
2652.000000,1.000000,0.000034,0.000025,0.000030,1.006485,0.142927,0.143790
2653.000000,1.000000,0.000655,0.000428,0.000542,1.038368,0.137471,0.138372
2654.000000,1.000000,0.000056,0.000061,0.000059,1.007696,0.137226,0.138096
2655.000000,1.000000,0.000577,0.000391,0.000484,1.037052,0.142332,0.143227
2656.000000,1.000000,0.000089,0.000091,0.000090,1.012566,0.144886,0.145753
2657.000000,1.000000,0.000193,0.000139,0.000166,1.013987,0.140182,0.141056
2658.000000,1.000000,0.000019,0.000012,0.000015,1.003069,0.146719,0.147575
2659.000000,1.000000,0.000044,0.000048,0.000046,1.006981,0.137781,0.138650
